row,stim_idx,doc_idx,pos,split,claim_idx,n_claims,n_words,cos_z,Δcos,cos_alone,claim,Δcos_randspan_1,randspan_1_start,Δcos_randspan_2,randspan_2_start,Δcos_randspan_3,randspan_3_start,Δcos_shuffle_words
585,173,474,151,eval,2,3,42,0.9019273420170179,-0.01656431216345,0.8762776497711673,"Final token ""diss"" is a truncated word mid-clause (""reported that diss""), part of a list of evidence items (""While it was reported that the storm claimed to diss...""), strongly expecting ""ipated on September 15"" or ""ipated completely, but its track was unclear.""",-0.03141907926781862,26,-0.019345554793321118,41,-0.02485477309978934,21,-0.03463600101803166
586,174,155,277,eval,0,4,23,0.8163772489571718,0.0025334143391165798,0.34960728656252793,"American historical blog format with biographical details about a reality TV couple, listing marriage dates and legal status confusion around their three children.",-0.008466600452306183,72,-0.025337323669856082,41,-0.014755472913336232,5,0.0015682697754584307
587,174,155,277,eval,1,4,19,0.8163772489571718,-0.008220584964475308,0.4424488528400347,"The sentence structure ""While she was married to her first husband (2005) she never legally married her partner, Sarah.",-0.051758669542056435,58,-0.05292182835529846,57,-0.011609030526121944,74,-0.0005354749517035851
588,174,155,277,eval,2,4,20,0.8163772489571718,-0.019415626954596643,0.4774801521708419,"She did marry Robyn in 2012"" continues detailing timing of religious conversions and additional marriages, with a specific date correction.",-0.02188547987271272,36,-0.03344847920775951,68,-0.03344847920775951,68,-0.0002198568394821132
589,174,155,277,eval,3,4,33,0.8163772489571718,-0.2878564208439218,0.7685497880650168,"Final token ""Robyn"" ends mid-clause (""She legally married Robyn""), part of a parenthetical clause listing two marriages (""She also married religiously Robyn""), expecting ""in 2013 after their ceremony"" or ""on a later date.""",-0.03244243113960443,30,-0.14542074333921529,45,-0.08633699649198345,48,-0.20041754963709624
590,175,125,296,eval,0,3,22,0.8492495845878457,0.0338469375060646,0.6303458071770359,"Structured Wikipedia-style format with bullet points listing facts about a fictional entity (""The United States""), presenting factual attributes about a scientific concept.",-0.010207474044912623,31,-0.029066979539406845,50,-0.0007655209915640171,35,0.022740856308742452
591,175,125,296,eval,1,3,45,0.8492495845878457,-0.03237932184730008,0.7690689856872991,"The phrase ""This passage provides a summary of the article's content about a country, including its characteristics and facts"" implies the sequence continues listing data points from the paragraph, suggesting the final sentence completes the structured description with more details about the graph or dataset.",-0.09355953864224864,58,-0.04580593480874484,9,-0.08539852012590565,47,-0.01110204473766574
592,175,125,296,eval,2,3,36,0.8492495845878457,-0.11206295828938106,0.7896480729724501,"Final token ""111"" is mid-number (""2022...and the following paragraph...""), part of a closing date range or count continuation, strongly expecting ""4"" or ""5,"" completing ""the detailed description of the planet's properties"" or ""3, ending the text.""",-0.0018852037620761264,2,-0.02005071529431879,33,-0.014118765119204513,32,-0.0076361015458971115
593,176,429,493,eval,0,3,23,0.8908611083702643,-0.04316910891199632,0.4511556375529803,"American literary magazine column format with vintage pulp fiction prose describing a female film star's career, listing bizarre titles and underground underground filmography.",-0.031054191578933188,61,-0.038014173641211735,1,-0.11344432018196915,66,0.00146799842770029
594,176,429,493,eval,1,3,40,0.8908611083702643,-0.0048888499151935605,0.5918727537390067,"The quoted phrase ""Like a couple of my own novels...The Sick Chickens And Black Death"" appears to be a parenthetical example of crude titles or film content, with a third item ""Black Death"" suggesting a horror or sleazy film title.",-0.21830396305240807,53,-0.21830396305240807,53,-0.20741852709615372,45,-0.031126718272828313
595,176,429,493,eval,2,3,38,0.8908611083702643,-0.17681734142599248,0.8187469973354532,"Final token ""Death"" ends mid-title (""Black Death""), part of a comma-separated list of film titles (""Sick Sex And Silent Death, Black Death""), expecting continuation like ""Machine"" or ""Girl"" or ""and Other Tales"" or ""of Pleasure,"" completing the phrase.",-0.2096890680701774,52,-0.036894256225664224,29,-0.036894256225664224,29,-0.20179232608216735
596,177,273,327,eval,0,3,20,0.9284301856371583,-0.025880040417504246,0.48819726033299216,"Canadian political wiki article format with biographical entries detailing a provincial Member of Parliament's career, listing political positions and activities.",-0.003580200762099972,12,-0.004702448944630455,80,-0.36514481476740446,60,-8.966333076254607e-05
597,177,273,327,eval,1,3,38,0.9284301856371583,-0.01693018296113369,0.6346214826989515,"The paragraph structure ""Prior to his election"" establishes a sequence of career milestones, with the first sentence ""Before his election to the legislature"" introducing a personal background detail about the individual's prior life or career before entering politics.",-0.016344769912292945,21,-0.033090713976407615,31,-0.038376120550962844,34,-0.013266823035991249
598,177,273,327,eval,2,3,43,0.9284301856371583,-0.19245485666519202,0.8516429204148025,"Final token ""election"" ends mid-sentence (""Prior to his election""), part of a second example clause (""Following his election""), strongly expecting ""to the legislature,"" or ""in 1995, he served as a municipal politician,"" or ""to Parliament, he worked as a journalist"" continuing the timeline.",-0.153069387743611,55,-0.13433212765207714,52,-0.09849376134954135,42,-0.30433575793566714
599,178,61,510,eval,0,3,19,0.8345001342402306,-0.006059478685311426,0.4395598744725319,"Literary reference format with scholarly annotation explaining a poem's structure, listing numbered definitions of ""ballad opera"" with parenthetical elaborations.",-0.007901976585918846,37,0.0037218773381061387,69,-0.009474548747916423,32,-0.005345869424651539
600,178,61,510,eval,1,3,34,0.8345001342402306,-0.026910102710885564,0.7850278991534451,"The sentence ending ""the work is also a dramatic opera ( also"" continues a parenthetical clause listing related genre terms (""transformational opera...""), suggesting a second genre term or additional context about the broader category.",-0.028953536398414248,25,-0.03369925243704963,20,-0.0438513519768603,2,-0.001039326015052855
601,178,61,510,eval,2,3,42,0.8345001342402306,-0.018326293217028722,0.7825299664018861,"Final token ""also"" ends mid-phrase ("" ( also""), part of a parenthetical qualifier clause (""a dramatic opera ( also""), completing a compound noun or genre descriptor list, likely ""called 'opera comique'"" or ""called dramatic fiction"") or ""called 'form'""), continuing the scholarly attribution.",-0.05641329441730225,15,-0.05688483003547662,12,-0.042985922507353,0,-0.15924009724854638
602,179,382,295,eval,0,3,26,0.8712666771788659,-0.03811927945836402,0.30289352795986557,"American literary fiction web page format with numbered chapters and dialogue-heavy narrative style, presenting a character's comic strip story about a high school student's sexual awakening.",0.006262375025597011,34,-0.019175426721005917,84,-0.03462434084041133,62,0.002207021705949219
603,179,382,295,eval,1,3,36,0.8712666771788659,0.005865608357309426,0.49918494027663957,"The sentence ""One day the boy is denied entry to the video arcade"" begins a specific example or anecdote, likely describing a personal incident or social rule, continuing the list of reasons for the protagonist's mood.",-0.21611698348156239,62,-0.013347357335703358,7,-0.06265939407369758,68,-0.04081880230428914
604,179,382,295,eval,2,3,48,0.8712666771788659,-0.3747727212816047,0.8082030770222517,"Final token ""arcade"" ends mid-clause (""Having been kicked out of the video arcade""), part of an incomplete example clause (""The boy has been forced from leaving the video arcade""), expecting continuation like ""because he was late"" or ""of a gambling hall due to his parents' anger"" or similar.",-0.1741019523442745,49,-0.37312208907061173,58,-0.10210885506908263,38,-0.34464589656081557
605,180,122,53,eval,0,4,10,0.8138537163815842,-0.029053886050331545,0.3847612105627523,"Wiki article format with historical marker details, describing a U.S.",-0.013820787199220752,54,-0.017192423204163365,78,-0.0038948203862702035,33,-0.004048494618473897
606,180,122,53,eval,1,4,10,0.8138537163815842,-0.003503721600201959,0.3199081609626773,highway sign with structured metadata about a specific route segment.,-0.012085446139114664,57,-0.006119727232750116,12,-0.015518471853575244,53,-0.0024544296640137686
607,180,122,53,eval,2,4,40,0.8138537163815842,-0.026040305557614274,0.584719499403416,"The sentence structure ""The sign indicates the route's designation as part of the Ohio Turnpike ( US Route 33 ) and ( US"" mirrors a parenthetical reference to another parallel route, completing the comparison with the named US Route 25.",-0.04151169444064573,1,-0.13140464556702236,33,-0.04214174088831757,2,-0.027257804588271317
608,180,122,53,eval,3,4,42,0.8138537163815842,-0.1692276685005556,0.7776801199442517,"Final token ""US"" is mid-reference to "" ( US"" — part of a parenthetical numeric designation clause (""Compare with: US Route 25 ( US""), immediately expecting ""25W )"" or ""101 )"" to close the parallel comparison of the original route's official designation.",-0.012497552668087386,20,-0.02657902671846557,23,-0.007964066709920337,13,-0.23113829245520157
609,181,535,39,eval,0,3,18,0.9028918830772029,0.014017571899089365,0.4247718221989818,"Wiki species entry format with taxonomic details, describing a shark species (Carangoides ruber), following a structured encyclopedia pattern.",-0.010504112709304736,37,0.008289140461985589,27,-0.03552249668865848,55,-0.011934557335397611
610,181,535,39,eval,1,3,36,0.9028918830772029,-0.002616063062786167,0.8624096349763484,"The phrase ""The species is found in the tropical waters"" mirrors a common species description pattern (""Found in the pelagic waters""), strongly implying the next tokens continue describing geographic range or habitat of the Indo-Pacific ray.",0.014551012446068823,2,0.0024804914710024883,15,0.0024804914710024883,15,-0.013211674384022709
611,181,535,39,eval,2,3,47,0.9028918830772029,-0.07682568859889571,0.9005880992101869,"Final token ""waters"" ends mid-phrase ""in the coastal waters,"" part of a habitat description clause (""Found in the coastal waters""), immediately expecting ""of Southeast Asia"" or ""of the Indian Ocean and the western Pacific"" or ""of the surrounding areas of the Atlantic"" to complete the habitat clause.",-0.068530180945374,39,0.005731632224326266,3,-0.08258049830218328,44,-0.09997732524469471
612,182,362,423,eval,0,3,20,0.8931599333133075,-0.021542595497815675,0.4207118081686755,"Historical biography format with scholarly British literary account, detailing a Victorian expedition's travels and publications, with structured narrative of events.",-0.011094252298594398,21,0.005509667557974773,11,-0.016429358414644324,75,-0.0003851189162011881
